Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
1.2613246458782552,1,0,0,0,1,0,0.2338400623050986
1.1520826373466357,1,0,0,0,1,0,0.17283484698742313
-1.1419995418173785,1,0,0,0,1,0,0.28432713705076107
-1.0180113668448516,1,0,0,0,1,0,-0.313103247439578
1.2613246458782552,1,0,0,0,1,0,0.36847226162686514
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
-1.1419995418173785,1,0,0,0,1,0,-0.23947626343548692
-1.1419995418173785,1,0,0,0,1,0,0.3263996993388131
-0.2134424692986109,1,0,0,0,1,0,0.3179851868812027
0.29289273553458517,1,0,0,0,1,0,0.39581942711409895
1.1520826373466357,1,0,0,0,1,0,1.3466593348240752
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
1.2613246458782552,1,0,0,0,1,0,0.16652396264421532
1.1520826373466357,1,0,0,0,1,0,0.09500060675452685
